GI	V2	len	db	Plastic
SRR6837562_spa_contigs_399120_1	591	197	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837562_spa_contigs_399120_1	591	197	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837562_spa_contigs_631759_2	465	155	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PLA
SRR6837562_spa_contigs_631759_2	465	155	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PHAs
SRR6837562_spa_contigs_631759_2	465	155	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PES
SRR6837562_spa_contigs_631759_2	465	155	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PCL
SRR6837562_spa_contigs_1004940_1	534	178	00210||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837562_spa_contigs_1004940_1	534	178	00210||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837562_spa_contigs_1004940_1	534	178	00210||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837562_spa_contigs_1004940_1	534	178	00210||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837562_spa_contigs_1211797_1	480	160	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837562_spa_contigs_1211797_1	480	160	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837562_spa_contigs_1211797_1	480	160	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837562_spa_contigs_1211797_1	480	160	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837562_spa_contigs_1350895_1	459	153	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PLA
SRR6837562_spa_contigs_1350895_1	459	153	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PHAs
SRR6837562_spa_contigs_1350895_1	459	153	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PES
SRR6837562_spa_contigs_1350895_1	459	153	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PCL
SRR6837562_spa_contigs_1375510_1	384	128	00111||Alkane-1_monooxygenase||Acinetobacter_johnsonii||PS	PS
SRR6837562_spa_contigs_1795395_1	417	139	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PLA
SRR6837562_spa_contigs_1795395_1	417	139	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PHAs
SRR6837562_spa_contigs_1795395_1	417	139	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PES
SRR6837562_spa_contigs_1795395_1	417	139	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PCL
SRR6837562_spa_contigs_2159357_1	393	131	AYO90679.1	PE
SRR6837563_spa_contigs_22347_3	606	202	tr|W6R2Y2|W6R2Y2_PSEP5	PET
SRR6837563_spa_contigs_22347_3	606	202	tr|W6R2Y2|W6R2Y2_PSEP5	PBAT
SRR6837563_spa_contigs_43729_2	633	211	00111||Alkane-1_monooxygenase||Acinetobacter_johnsonii||PS	PS
SRR6837563_spa_contigs_52534_1	426	142	AMW89397.1	PBAT
SRR6837563_spa_contigs_108282_2	1455	485	00112||PHB_depolymerase||Delftia_acidovorans||PHB_PHA	PHAs
SRR6837563_spa_contigs_486561_1	771	257	AAD03558.1	PAE
SRR6837563_spa_contigs_639548_1	678	226	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837563_spa_contigs_639548_1	678	226	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837563_spa_contigs_639548_1	678	226	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837563_spa_contigs_639548_1	678	226	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837563_spa_contigs_1127795_1	384	128	AMW89397.1	PBAT
SRR6837563_spa_contigs_1196697_1	492	164	AAN70570.1	PHAs
SRR6837563_spa_contigs_1230228_1	477	159	00071||3HV_dehydrogenase||Paracoccus_denitrificans||P3HV_PHBV_PHA	PHAs
SRR6837563_spa_contigs_2515308_1	384	128	00061||Alkane_hydroxylase||Pseudomonas_sp.||PE	PE
SRR6837564_spa_contigs_99836_1	756	252	AAN70570.1	PHAs
SRR6837564_spa_contigs_851751_1	354	118	00111||Alkane-1_monooxygenase||Acinetobacter_johnsonii||PS	PS
SRR6837565_spa_contigs_19_134	1485	495	BAA19791.1	PHAs
SRR6837565_spa_contigs_19_134	1485	495	BAA19791.1	PEA
SRR6837565_spa_contigs_19_134	1485	495	BAA19791.1	PES
SRR6837565_spa_contigs_26685_2	1482	494	BAA19791.1	PHAs
SRR6837565_spa_contigs_26685_2	1482	494	BAA19791.1	PEA
SRR6837565_spa_contigs_26685_2	1482	494	BAA19791.1	PES
SRR6837565_spa_contigs_263397_1	546	182	ACL79592.1	DBP
SRR6837566_spa_contigs_422003_1	738	246	BAA35137.1	PHAs
SRR6837566_spa_contigs_422003_1	738	246	BAA35137.1	PPL
SRR6837566_spa_contigs_2191127_1	390	130	AMW89397.1	PBAT
SRR6837568_spa_contigs_24_87	843	281	2FX5_A	PET
SRR6837568_spa_contigs_30_225	606	202	tr|W6R2Y2|W6R2Y2_PSEP5	PET
SRR6837568_spa_contigs_30_225	606	202	tr|W6R2Y2|W6R2Y2_PSEP5	PBAT
SRR6837568_spa_contigs_35_114	858	286	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837568_spa_contigs_35_114	858	286	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837568_spa_contigs_35_114	858	286	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837568_spa_contigs_35_114	858	286	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837568_spa_contigs_73_128	2205	735	00112||PHB_depolymerase||Delftia_acidovorans||PHB_PHA	PHAs
SRR6837569_spa_contigs_26023_3	657	219	WP_085690612.1	PET
SRR6837569_spa_contigs_60017_1	1011	337	BAE47079.1	TP
SRR6837569_spa_contigs_86158_3	696	232	AAA64538.1	PHAs
SRR6837569_spa_contigs_95029_2	852	284	AAN70570.1	PHAs
SRR6837569_spa_contigs_101526_1	531	177	AOA73724.1	PVA
SRR6837569_spa_contigs_146049_1	744	248	00210||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837569_spa_contigs_146049_1	744	248	00210||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837569_spa_contigs_146049_1	744	248	00210||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837569_spa_contigs_146049_1	744	248	00210||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837569_spa_contigs_164485_1	1032	344	BAA19791.1	PHAs
SRR6837569_spa_contigs_164485_1	1032	344	BAA19791.1	PEA
SRR6837569_spa_contigs_164485_1	1032	344	BAA19791.1	PES
SRR6837569_spa_contigs_169273_2	933	311	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837569_spa_contigs_169273_2	933	311	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837569_spa_contigs_169273_2	933	311	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837569_spa_contigs_169273_2	933	311	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837569_spa_contigs_206894_2	588	196	AAN70570.1	PHAs
SRR6837569_spa_contigs_222789_2	816	272	POM09750.1	PU
SRR6837569_spa_contigs_263565_2	576	192	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837569_spa_contigs_263565_2	576	192	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837569_spa_contigs_263565_2	576	192	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837569_spa_contigs_263565_2	576	192	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837569_spa_contigs_276587_2	528	176	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PLA
SRR6837569_spa_contigs_276587_2	528	176	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PHAs
SRR6837569_spa_contigs_276587_2	528	176	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PES
SRR6837569_spa_contigs_276587_2	528	176	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PCL
SRR6837569_spa_contigs_288037_1	615	205	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837569_spa_contigs_288037_1	615	205	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837569_spa_contigs_288037_1	615	205	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837569_spa_contigs_288037_1	615	205	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837569_spa_contigs_337787_2	480	160	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837569_spa_contigs_337787_2	480	160	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837569_spa_contigs_337787_2	480	160	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837569_spa_contigs_337787_2	480	160	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837569_spa_contigs_392907_1	744	248	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837569_spa_contigs_392907_1	744	248	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837569_spa_contigs_392907_1	744	248	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837569_spa_contigs_392907_1	744	248	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837569_spa_contigs_405599_1	780	260	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837569_spa_contigs_405599_1	780	260	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837569_spa_contigs_405599_1	780	260	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837569_spa_contigs_405599_1	780	260	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837569_spa_contigs_435436_1	723	241	WP_085690612.1	PET
SRR6837569_spa_contigs_504691_1	582	194	WP_085690612.1	PET
SRR6837569_spa_contigs_508368_1	348	116	AMW89397.1	PBAT
SRR6837569_spa_contigs_652901_1	621	207	AAN70570.1	PHAs
SRR6837569_spa_contigs_740979_2	420	140	00111||Alkane-1_monooxygenase||Acinetobacter_johnsonii||PS	PS
SRR6837569_spa_contigs_906363_1	486	162	WP_085690612.1	PET
SRR6837569_spa_contigs_924921_1	504	168	WP_085690612.1	PET
SRR6837569_spa_contigs_965238_1	507	169	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PLA
SRR6837569_spa_contigs_965238_1	507	169	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PHAs
SRR6837569_spa_contigs_965238_1	507	169	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PES
SRR6837569_spa_contigs_965238_1	507	169	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PCL
SRR6837569_spa_contigs_1119137_1	330	110	WP_085690612.1	PET
SRR6837569_spa_contigs_1230812_1	453	151	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PLA
SRR6837569_spa_contigs_1230812_1	453	151	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PHAs
SRR6837569_spa_contigs_1230812_1	453	151	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PES
SRR6837569_spa_contigs_1230812_1	453	151	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PCL
SRR6837569_spa_contigs_1510678_1	423	141	WP_085690612.1	PET
SRR6837569_spa_contigs_1580629_1	420	140	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PLA
SRR6837569_spa_contigs_1580629_1	420	140	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PHAs
SRR6837569_spa_contigs_1580629_1	420	140	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PES
SRR6837569_spa_contigs_1580629_1	420	140	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PCL
SRR6837569_spa_contigs_1944889_1	381	127	WP_085690612.1	PET
SRR6837569_spa_contigs_2040942_1	384	128	WP_085690612.1	PET
SRR6837567_meg_contigs_77808_1	837	279	AAN70570.1	PHAs
SRR6837567_meg_contigs_253637_1	504	168	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PLA
SRR6837567_meg_contigs_253637_1	504	168	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PHAs
SRR6837567_meg_contigs_253637_1	504	168	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PES
SRR6837567_meg_contigs_253637_1	504	168	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PCL
SRR6837567_meg_contigs_279695_2	777	259	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837567_meg_contigs_279695_2	777	259	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837567_meg_contigs_279695_2	777	259	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837567_meg_contigs_279695_2	777	259	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837567_meg_contigs_317345_4	2055	685	00112||PHB_depolymerase||Delftia_acidovorans||PHB_PHA	PHAs
SRR6837567_meg_contigs_423143_1	942	314	BAA32541.1	PHAs
SRR6837567_meg_contigs_423143_1	942	314	BAA32541.1	PEA
SRR6837567_meg_contigs_423143_1	942	314	BAA32541.1	PES
SRR6837567_meg_contigs_433661_1	441	147	AAN70570.1	PHAs
SRR6837567_meg_contigs_508170_1	408	136	AMW89397.1	PBAT
SRR6837567_meg_contigs_549286_1	657	219	WP_085690612.1	PET
SRR6837567_meg_contigs_783853_1	435	145	AAN70570.1	PHAs
SRR6837567_meg_contigs_821028_1	588	196	AAA64538.1	PHAs
SRR6837567_meg_contigs_901878_2	858	286	AAN70570.1	PHAs
SRR6837567_meg_contigs_1135955_1	405	135	WP_085690612.1	PET
SRR6837567_meg_contigs_1178284_2	465	155	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837567_meg_contigs_1178284_2	465	155	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837567_meg_contigs_1178284_2	465	155	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837567_meg_contigs_1178284_2	465	155	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837567_meg_contigs_1197115_1	567	189	WP_085690612.1	PET
SRR6837567_meg_contigs_1250599_1	528	176	WP_085690612.1	PET
SRR6837567_meg_contigs_1359694_1	498	166	AAN70570.1	PHAs
SRR6837567_meg_contigs_1385495_1	636	212	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837567_meg_contigs_1385495_1	636	212	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837567_meg_contigs_1385495_1	636	212	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837567_meg_contigs_1385495_1	636	212	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837567_meg_contigs_1446920_1	525	175	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837567_meg_contigs_1446920_1	525	175	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837567_meg_contigs_1446920_1	525	175	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837567_meg_contigs_1446920_1	525	175	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837567_meg_contigs_1527335_1	567	189	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837567_meg_contigs_1527335_1	567	189	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837567_meg_contigs_1527335_1	567	189	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837567_meg_contigs_1527335_1	567	189	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837567_meg_contigs_1527754_1	657	219	WP_085690612.1	PET
SRR6837571_meg_contigs_163735_1	831	277	AAQ72538.1	PCL
SRR6837571_meg_contigs_163735_1	831	277	AAQ72538.1	PHAs
SRR6837571_meg_contigs_408165_1	654	218	WP_058088494.1	PET
SRR6837571_meg_contigs_717258_1	762	254	BAA19791.1	PHAs
SRR6837571_meg_contigs_717258_1	762	254	BAA19791.1	PEA
SRR6837571_meg_contigs_717258_1	762	254	BAA19791.1	PES
SRR6837572_spa_contigs_6038_6	606	202	tr|W6R2Y2|W6R2Y2_PSEP5	PET
SRR6837572_spa_contigs_6038_6	606	202	tr|W6R2Y2|W6R2Y2_PSEP5	PBAT
SRR6837572_spa_contigs_12557_2	858	286	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837572_spa_contigs_12557_2	858	286	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837572_spa_contigs_12557_2	858	286	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837572_spa_contigs_12557_2	858	286	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837572_spa_contigs_18250_3	606	202	tr|W6R2Y2|W6R2Y2_PSEP5	PET
SRR6837572_spa_contigs_18250_3	606	202	tr|W6R2Y2|W6R2Y2_PSEP5	PBAT
SRR6837572_spa_contigs_86618_2	612	204	AAN70570.1	PHAs
SRR6837572_spa_contigs_111038_1	1485	495	BAF98449.1	PEG
SRR6837572_spa_contigs_199932_2	681	227	2FX5_A	PET
SRR6837572_spa_contigs_349615_1	729	243	AAD03558.1	PAE
SRR6837572_spa_contigs_988459_1	498	166	2FX5_A	PET
SRR6837572_spa_contigs_1199687_1	465	155	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PLA
SRR6837572_spa_contigs_1199687_1	465	155	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PHAs
SRR6837572_spa_contigs_1199687_1	465	155	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PES
SRR6837572_spa_contigs_1199687_1	465	155	00182||Lipase||Pseudomonas_chlororaphis||PLA_PHA_PES_PCL	PCL
SRR6837572_spa_contigs_1323394_1	453	151	AAN70570.1	PHAs
SRR6837572_spa_contigs_2109752_1	396	132	00061||Alkane_hydroxylase||Pseudomonas_sp.||PE	PE
SRR6837573_spa_contigs_20217_3	1356	452	BAO20806.1	PHAs
SRR6837573_spa_contigs_93211_1	1482	494	BAA19791.1	PHAs
SRR6837573_spa_contigs_93211_1	1482	494	BAA19791.1	PEA
SRR6837573_spa_contigs_93211_1	1482	494	BAA19791.1	PES
SRR6837573_spa_contigs_100603_1	1638	546	UVG67878.1	PE
SRR6837573_spa_contigs_105041_1	453	151	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837573_spa_contigs_105041_1	453	151	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837573_spa_contigs_105041_1	453	151	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837573_spa_contigs_105041_1	453	151	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837573_spa_contigs_168792_2	558	186	00071||3HV_dehydrogenase||Paracoccus_denitrificans||P3HV_PHBV_PHA	PHAs
SRR6837573_spa_contigs_413636_2	594	198	AAN70570.1	PHAs
SRR6837573_spa_contigs_720220_1	666	222	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837573_spa_contigs_720220_1	666	222	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837573_spa_contigs_720220_1	666	222	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837573_spa_contigs_720220_1	666	222	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837573_spa_contigs_1659611_1	426	142	00111||Alkane-1_monooxygenase||Acinetobacter_johnsonii||PS	PS
SRR6837573_spa_contigs_1942112_1	426	142	AAN70570.1	PHAs
SRR6837575_spa_contigs_1082367_1	441	147	00111||Alkane-1_monooxygenase||Acinetobacter_johnsonii||PS	PS
SRR6837576_spa_contigs_6763_4	831	277	AAQ72538.1	PCL
SRR6837576_spa_contigs_6763_4	831	277	AAQ72538.1	PHAs
SRR6837576_spa_contigs_1186614_1	498	166	AAN70570.1	PHAs
SRR6837576_spa_contigs_1207511_1	462	154	AAN70570.1	PHAs
SRR6837577_spa_contigs_250171_1	843	281	BAA19791.1	PHAs
SRR6837577_spa_contigs_250171_1	843	281	BAA19791.1	PEA
SRR6837577_spa_contigs_250171_1	843	281	BAA19791.1	PES
SRR6837577_spa_contigs_1166566_1	351	117	WP_085690612.1	PET
SRR6837578_spa_contigs_8872_3	1479	493	BAA19791.1	PHAs
SRR6837578_spa_contigs_8872_3	1479	493	BAA19791.1	PEA
SRR6837578_spa_contigs_8872_3	1479	493	BAA19791.1	PES
SRR6837578_spa_contigs_20958_3	960	320	BAA19791.1	PHAs
SRR6837578_spa_contigs_20958_3	960	320	BAA19791.1	PEA
SRR6837578_spa_contigs_20958_3	960	320	BAA19791.1	PES
SRR6837578_spa_contigs_56304_3	678	226	AAD03558.1	PAE
SRR6837578_spa_contigs_187211_1	963	321	ACI48814.2	PHAs
SRR6837579_spa_contigs_791_5	783	261	00071||3HV_dehydrogenase||Paracoccus_denitrificans||P3HV_PHBV_PHA	PHAs
SRR6837579_spa_contigs_122456_2	1263	421	BAO20806.1	PHAs
SRR6837579_spa_contigs_188204_2	633	211	00111||Alkane-1_monooxygenase||Acinetobacter_johnsonii||PS	PS
SRR6837579_spa_contigs_298632_1	981	327	BAO20806.1	PHAs
SRR6837579_spa_contigs_778586_2	552	184	SUD16364.1	PET
SRR6837579_spa_contigs_1258105_1	444	148	WP_118011433.1	PET
SRR6837579_spa_contigs_1403775_2	303	101	BAE47078.1	TP
SRR6837579_spa_contigs_1604056_1	477	159	00071||3HV_dehydrogenase||Paracoccus_denitrificans||P3HV_PHBV_PHA	PHAs
SRR6837579_spa_contigs_2975320_1	387	129	00061||Alkane_hydroxylase||Pseudomonas_sp.||PE	PE
SRR6837581_spa_contigs_1477_11	1017	339	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837581_spa_contigs_1477_11	1017	339	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837581_spa_contigs_1477_11	1017	339	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837581_spa_contigs_1477_11	1017	339	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837581_spa_contigs_2826_2	1425	475	POM09750.1	PU
SRR6837581_spa_contigs_8379_2	1413	471	POM09750.1	PU
SRR6837581_spa_contigs_14603_4	435	145	WP_085690612.1	PET
SRR6837581_spa_contigs_23364_2	1017	339	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837581_spa_contigs_23364_2	1017	339	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837581_spa_contigs_23364_2	1017	339	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837581_spa_contigs_23364_2	1017	339	00211||Lipase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837581_spa_contigs_30236_2	1401	467	POM09750.1	PU
SRR6837581_spa_contigs_35368_2	846	282	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PHAs
SRR6837581_spa_contigs_35368_2	846	282	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PLA
SRR6837581_spa_contigs_35368_2	846	282	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PCL
SRR6837581_spa_contigs_35368_2	846	282	00212||PHA_depolymerase||Pseudomonas_chlororaphis||PHBV_PHA_PLA_PCL_PES	PES
SRR6837581_spa_contigs_42036_2	657	219	WP_085690612.1	PET
SRR6837581_spa_contigs_52931_2	942	314	POM09750.1	PU
